Source,Target,fonction
aves_aa_4R_auth_1057,échevinage_cordonniers,échevin
aves_aa_4R_auth_1058,échevinage_cordonniers,échevin
aves_aa_4R_auth_1059,échevinage_cordonniers,échevin
aves_aa_4R_auth_1060,échevinage_cordonniers,échevin
aves_aa_4R_auth_0584,échevinage_cordonniers,échevin
aves_aa_4R_auth_0245,échevinage_cordonniers,échevin
aves_aa_4R_auth_0432,poele_am Oberstaden,échevin
aves_aa_4R_auth_0432,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1061,poele_am Oberstaden,échevin
aves_aa_4R_auth_1061,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1062,poele_am Oberstaden,échevin
aves_aa_4R_auth_1062,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1063,poele_am Oberstaden,échevin
aves_aa_4R_auth_1063,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0479,poele_hinter Sankt-Kathrinen,échevin
aves_aa_4R_auth_0479,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1064,poele_hinter Sankt-Kathrinen,échevin
aves_aa_4R_auth_1064,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0597,poele_hinter Sankt-Kathrinen,échevin
aves_aa_4R_auth_0597,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0130,poele_zum Teich,échevin
aves_aa_4R_auth_0130,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0408,poele_zum Teich,échevin
aves_aa_4R_auth_0408,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0646,poele_zum Teich,échevin
aves_aa_4R_auth_0646,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0515,poele_zum Teich,échevin
aves_aa_4R_auth_0515,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1065,poele_zum Teich,échevin
aves_aa_4R_auth_1065,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0576,poele_zur Waseneck,échevin
aves_aa_4R_auth_0576,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0504,poele_zur Waseneck,échevin
aves_aa_4R_auth_0504,échevinage_pêcheurs,échevin
aves_aa_4R_auth_1066,poele_zur Waseneck,échevin
aves_aa_4R_auth_1066,échevinage_pêcheurs,échevin
aves_aa_4R_auth_0325,échevinage_constructeurs de bateaux,échevin
aves_aa_4R_auth_0424,échevinage_constructeurs de bateaux,échevin
aves_aa_4R_auth_0521,échevinage_constructeurs de bateaux,échevin
aves_aa_4R_auth_0411,échevinage_charrons,échevin
aves_aa_4R_auth_0507,échevinage_charrons,échevin
aves_aa_4R_auth_0335,échevinage_charrons,échevin
aves_aa_4R_auth_0305,échevinage_charrons,échevin
aves_aa_4R_auth_0481,échevinage_charrons,échevin
aves_aa_4R_auth_1067,échevinage_charrons,échevin
aves_aa_4R_auth_0630,échevinage_charrons,échevin
aves_aa_4R_auth_0496,échevinage_charrons,échevin
aves_aa_4R_auth_0540,échevinage_charrons,échevin
aves_aa_4R_auth_0552,échevinage_charrons,échevin
aves_aa_4R_auth_0518,échevinage_charrons,échevin
aves_aa_4R_auth_1068,échevinage_charrons,échevin
aves_aa_4R_auth_1069,échevinage_charrons,échevin
aves_aa_4R_auth_0261,poele_unter Wagner,échevin
aves_aa_4R_auth_0261,échevinage_jardiniers,échevin
aves_aa_4R_auth_0445,poele_unter Wagner,échevin
aves_aa_4R_auth_0445,échevinage_jardiniers,échevin
aves_aa_4R_auth_0478,poele_unter Wagner,échevin
aves_aa_4R_auth_0478,échevinage_jardiniers,échevin
aves_aa_4R_auth_1070,poele_unter Wagner,échevin
aves_aa_4R_auth_1070,échevinage_jardiniers,échevin
aves_aa_4R_auth_0407,poele_unter Wagner,échevin
aves_aa_4R_auth_0407,échevinage_jardiniers,échevin
aves_aa_4R_auth_1071,poele_unter Wagner,échevin
aves_aa_4R_auth_1071,échevinage_jardiniers,échevin
aves_aa_4R_auth_0460,poele_an der Steinstraße,échevin
aves_aa_4R_auth_0460,échevinage_jardiniers,échevin
aves_aa_4R_auth_1072,poele_an der Steinstraße,échevin
aves_aa_4R_auth_1072,échevinage_jardiniers,échevin
aves_aa_4R_auth_0491,poele_in der Krutenau,échevin
aves_aa_4R_auth_0491,échevinage_jardiniers,échevin
aves_aa_4R_auth_0538,poele_in der Krutenau,échevin
aves_aa_4R_auth_0538,échevinage_jardiniers,échevin
aves_aa_4R_auth_0609,poele_in der Krutenau,échevin
aves_aa_4R_auth_0609,échevinage_jardiniers,échevin
aves_aa_4R_auth_1073,poele_in der Krutenau,échevin
aves_aa_4R_auth_1073,échevinage_jardiniers,échevin
aves_aa_4R_auth_1074,poele_in der Ruprechtsau,échevin
aves_aa_4R_auth_1074,échevinage_jardiniers,échevin
aves_aa_4R_auth_1075,poele_in der Ruprechtsau,échevin
aves_aa_4R_auth_1075,échevinage_jardiniers,échevin
aves_aa_4R_auth_0494,échevinage_tisserands,échevin
aves_aa_4R_auth_0505,échevinage_tisserands,échevin
aves_aa_4R_auth_0179,échevinage_tisserands,échevin
aves_aa_4R_auth_0422,échevinage_tisserands,échevin
aves_aa_4R_auth_0934,échevinage_tisserands,échevin
aves_aa_4R_auth_0448,échevinage_tisserands,échevin
aves_aa_4R_auth_1076,échevinage_tisserands,échevin
aves_aa_4R_auth_0566,échevinage_tisserands,échevin
aves_aa_4R_auth_1077,échevinage_tisserands,échevin
aves_aa_4R_auth_0462,échevinage_tisserands,échevin
aves_aa_4R_auth_0587,échevinage_tisserands,échevin
aves_aa_4R_auth_0531,échevinage_tisserands,échevin
aves_aa_4R_auth_1095,échevinage_tisserands,échevin
aves_aa_4R_auth_1078,échevinage_tisserands,échevin
aves_aa_4R_auth_0412,poele_cordiers,échevin
aves_aa_4R_auth_0412,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0377,poele_cordiers,échevin
aves_aa_4R_auth_0377,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1079,poele_cordiers,échevin
aves_aa_4R_auth_1079,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0519,poele_cordiers,échevin
aves_aa_4R_auth_0519,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0553,poele_fruitiers,échevin
aves_aa_4R_auth_0553,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1080,poele_fruitiers,échevin
aves_aa_4R_auth_1080,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0464,poele_fruitiers,échevin
aves_aa_4R_auth_0464,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1081,poele_fruitiers,échevin
aves_aa_4R_auth_1081,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1082,poele_fruitiers,échevin
aves_aa_4R_auth_1082,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0590,poele_fruitiers,échevin
aves_aa_4R_auth_0590,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1083,poele_fruitiers,échevin
aves_aa_4R_auth_1083,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0673,poele_fruitiers,échevin
aves_aa_4R_auth_0673,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_1084,poele_regrattiers,échevin
aves_aa_4R_auth_1084,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0650,poele_regrattiers,échevin
aves_aa_4R_auth_0650,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0567,poele_regrattiers,échevin
aves_aa_4R_auth_0567,"échevinage_regrattiers, cordiers et fruitiers",échevin
aves_aa_4R_auth_0458,échevinage_charpentiers,échevin
aves_aa_4R_auth_0488,échevinage_charpentiers,échevin
aves_aa_4R_auth_0314,échevinage_charpentiers,échevin
aves_aa_4R_auth_1085,échevinage_charpentiers,échevin
aves_aa_4R_auth_1086,échevinage_charpentiers,échevin
aves_aa_4R_auth_0453,échevinage_charpentiers,échevin
aves_aa_4R_auth_0593,échevinage_charpentiers,échevin
aves_aa_4R_auth_1087,échevinage_charpentiers,échevin
aves_aa_4R_auth_1088,échevinage_charpentiers,échevin
aves_aa_4R_auth_0536,échevinage_maçons,échevin
aves_aa_4R_auth_0438,échevinage_maçons,échevin
aves_aa_4R_auth_1089,échevinage_maçons,échevin
aves_aa_4R_auth_0427,poele_carreleurs,échevin
aves_aa_4R_auth_0427,échevinage_maçons,échevin
aves_aa_4R_auth_1090,échevinage_maçons,échevin
aves_aa_4R_auth_0582,poele_carreleurs,échevin
aves_aa_4R_auth_0582,échevinage_maçons,échevin
aves_aa_4R_auth_0527,échevinage_maçons,échevin
aves_aa_4R_auth_1091,échevinage_maçons,échevin
aves_aa_4R_auth_0487,échevinage_maçons,échevin
aves_aa_4R_auth_1092,échevinage_maçons,échevin
aves_aa_4R_auth_0601,poele_carreleurs,échevin
aves_aa_4R_auth_0601,échevinage_maçons,échevin
aves_aa_4R_auth_0520,échevinage_coltineurs de tonneaux,échevin
aves_aa_4R_auth_0450,échevinage_coltineurs de tonneaux,échevin
aves_aa_4R_auth_1093,échevinage_coltineurs de tonneaux,échevin
aves_aa_4R_auth_0568,échevinage_coltineurs de tonneaux,échevin
aves_aa_4R_auth_0583,poele_zum Anker,échevin
aves_aa_4R_auth_0583,échevinage_bateliers,échevin
aves_aa_4R_auth_1094,poele_zum Anker,échevin
aves_aa_4R_auth_1094,échevinage_bateliers,échevin
